file,category,k,rotation_deg,d16a_error,mf_error,p2v2_error,mean_error,std_error
chair/chair_0605.ply,1_front,1,27.84,152.16,51.16,72.73,92.02,43.43
glass_box/glass_box_0037.ply,4_fronts,4,319.00,4.00,6.75,7.76,6.17,1.59
chair/chair_0318.ply,1_front,1,76.87,166.87,153.90,151.03,157.27,6.89
chair/chair_0773.ply,1_front,1,168.52,11.48,1.25,23.93,12.22,9.27
bench/bench_0041.ply,1_front,1,99.15,170.85,28.43,155.32,118.20,63.79
chair/chair_0003.ply,1_front,1,272.42,177.58,174.07,174.03,175.23,1.66
airplane/airplane_0146.ply,1_front,1,104.26,143.24,147.30,156.53,149.02,5.56
chair/chair_0111.ply,1_front,1,36.33,81.33,72.76,66.11,73.40,6.23
chair/chair_0635.ply,1_front,1,282.47,145.03,159.44,150.38,151.62,5.95
bench/bench_0029.ply,2_fronts,2,257.62,78.75,82.55,25.42,62.24,26.08
chair/chair_0450.ply,1_front,1,329.70,127.20,44.58,61.48,77.75,35.64
bookshelf/bookshelf_0238.ply,2_fronts,2,246.43,78.75,85.56,47.81,70.71,16.42
bench/bench_0022.ply,1_front,1,322.33,60.17,80.84,101.80,80.94,17.00
glass_box/glass_box_0130.ply,4_fronts,4,352.36,39.38,16.62,16.37,24.12,10.79
glass_box/glass_box_0110.ply,4_fronts,4,169.00,61.75,25.18,25.40,37.44,17.19
wardrobe/wardrobe_0066.ply,1_front,1,220.98,85.98,100.31,85.60,90.63,6.85
chair/chair_0835.ply,1_front,1,42.42,87.42,89.33,86.45,87.74,1.20
bookshelf/bookshelf_0057.ply,1_front,1,323.20,59.30,73.52,74.56,69.13,6.96
chair/chair_0708.ply,1_front,1,344.90,164.90,32.28,35.11,77.43,61.86
glass_box/glass_box_0095.ply,4_fronts,4,279.80,37.93,19.76,22.29,26.66,8.03
chair/chair_0675.ply,1_front,1,193.54,36.04,35.04,25.35,32.15,4.82
chair/chair_0017.ply,1_front,1,278.27,171.73,170.04,163.41,168.39,3.59
chair/chair_0828.ply,1_front,1,194.36,36.86,21.28,28.17,28.77,6.38
chair/chair_0840.ply,1_front,1,312.57,92.43,94.34,70.25,85.67,10.93
glass_box/glass_box_0001.ply,4_fronts,4,297.31,40.19,24.36,30.36,31.63,6.53
bathtub/bathtub_0107.ply,2_fronts,2,59.26,78.75,88.43,66.09,77.76,9.15
wardrobe/wardrobe_0071.ply,1_front,1,225.32,90.32,76.01,92.61,86.31,7.35
airplane/airplane_0111.ply,1_front,1,138.21,86.79,79.26,147.48,104.51,30.54
chair/chair_0926.ply,1_front,1,100.25,102.25,155.93,149.55,135.91,23.95
chair/chair_0973.ply,1_front,1,244.17,109.17,105.53,127.66,114.12,9.69
chair/chair_0570.ply,1_front,1,9.28,31.78,34.90,20.67,29.12,6.11
bookshelf/bookshelf_0188.ply,1_front,1,142.18,60.32,68.12,172.17,100.20,50.99
chair/chair_0330.ply,1_front,1,30.99,75.99,56.28,62.90,65.05,8.19
chair/chair_0789.ply,1_front,1,24.36,69.36,57.62,72.24,66.40,6.32
bench/bench_0130.ply,2_fronts,2,261.94,78.75,88.50,21.07,62.77,29.75
chair/chair_0947.ply,1_front,1,151.37,28.63,67.00,64.51,53.38,17.53
chair/chair_0960.ply,1_front,1,19.24,41.74,44.46,41.44,42.54,1.36
chair/chair_0373.ply,1_front,1,346.84,13.16,24.14,21.82,19.70,4.73
airplane/airplane_0178.ply,1_front,1,199.30,41.80,46.94,25.83,38.19,8.99
chair/chair_0868.ply,1_front,1,114.49,133.01,145.21,130.69,136.30,6.37
chair/chair_0752.ply,1_front,1,357.57,20.07,4.72,0.68,8.49,8.35
chair/chair_0427.ply,1_front,1,305.35,122.15,150.68,96.54,123.12,22.11
glass_box/glass_box_0179.ply,4_fronts,4,93.53,39.38,9.32,7.40,18.70,14.64
bathtub/bathtub_0018.ply,2_fronts,2,78.55,78.75,88.60,25.84,64.40,27.56
chair/chair_0933.ply,1_front,1,164.95,15.05,30.28,30.68,25.33,7.28
bench/bench_0011.ply,2_fronts,2,267.80,78.75,88.37,81.79,82.97,4.01
chair/chair_0175.ply,1_front,1,279.19,170.81,170.60,161.36,167.59,4.40
bookshelf/bookshelf_0060.ply,1_front,1,258.91,101.41,170.82,1.79,91.34,69.37
glass_box/glass_box_0050.ply,4_fronts,4,216.53,49.23,20.92,16.18,28.78,14.59
chair/chair_0724.ply,1_front,1,23.39,68.39,44.64,50.74,54.59,10.07
bench/bench_0038.ply,1_front,1,8.31,171.69,25.38,17.69,71.58,70.85
chair/chair_0581.ply,1_front,1,333.75,48.75,59.26,56.70,54.90,4.48
chair/chair_0217.ply,1_front,1,196.60,39.10,25.36,34.76,33.07,5.73
bookshelf/bookshelf_0116.ply,1_front,1,320.53,95.53,109.46,93.52,99.51,7.09
glass_box/glass_box_0014.ply,4_fronts,4,357.80,56.25,3.55,4.29,21.36,24.67
bathtub/bathtub_0039.ply,2_fronts,2,46.82,78.75,87.98,87.74,84.82,4.29
bench/bench_0086.ply,2_fronts,2,105.80,78.75,41.62,34.24,51.54,19.48
chair/chair_0679.ply,1_front,1,237.29,102.29,124.66,115.31,114.09,9.18
chair/chair_0721.ply,1_front,1,198.83,41.33,38.84,39.36,39.84,1.07
glass_box/glass_box_0257.ply,4_fronts,4,212.21,33.75,25.65,20.86,26.75,5.32
bookshelf/bookshelf_0117.ply,2_fronts,2,95.93,78.75,89.61,12.35,60.24,34.15
wardrobe/wardrobe_0057.ply,2_fronts,2,206.42,86.08,56.02,56.99,66.36,13.95
chair/chair_0498.ply,1_front,1,118.37,129.13,120.37,121.46,123.65,3.90
bathtub/bathtub_0052.ply,2_fronts,2,149.80,78.75,89.37,61.26,76.46,11.59
airplane/airplane_0050.ply,1_front,1,16.16,38.66,28.81,91.90,53.12,27.71
wardrobe/wardrobe_0078.ply,2_fronts,2,69.37,45.00,45.42,40.94,43.79,2.02
chair/chair_0761.ply,1_front,1,73.36,140.86,133.34,145.61,139.93,5.05
bench/bench_0015.ply,2_fronts,2,203.60,78.75,88.49,51.33,72.86,15.73
bench/bench_0142.ply,1_front,1,332.55,49.95,62.35,40.01,50.77,9.14
glass_box/glass_box_0255.ply,4_fronts,4,109.64,42.14,36.79,43.13,40.68,2.79
chair/chair_0690.ply,1_front,1,216.03,81.03,112.86,63.48,85.79,20.44
chair/chair_0361.ply,1_front,1,129.80,95.20,108.93,98.76,100.96,5.82
bookshelf/bookshelf_0227.ply,1_front,1,33.63,78.63,61.82,74.16,71.54,7.11
chair/chair_0433.ply,1_front,1,214.55,57.05,76.37,70.95,68.12,8.14
chair/chair_0797.ply,1_front,1,58.05,125.55,131.96,115.18,124.23,6.91
chair/chair_0676.ply,1_front,1,263.42,150.92,160.44,161.21,157.52,4.68
bathtub/bathtub_0132.ply,2_fronts,2,191.98,78.75,89.40,25.43,64.53,27.98
chair/chair_0473.ply,1_front,1,140.65,61.85,77.05,80.49,73.13,8.10
chair/chair_0276.ply,1_front,1,97.70,172.30,165.51,161.17,166.33,4.58
bathtub/bathtub_0116.ply,2_fronts,2,79.67,78.75,89.86,22.69,63.77,29.40
chair/chair_0167.ply,1_front,1,138.24,86.76,89.78,90.89,89.15,1.75
chair/chair_0197.ply,1_front,1,39.42,84.42,88.36,81.21,84.66,2.92
bookshelf/bookshelf_0175.ply,1_front,1,310.89,94.11,92.22,101.09,95.80,3.82
chair/chair_0970.ply,1_front,1,58.70,103.70,123.90,113.79,113.79,8.25
bathtub/bathtub_0072.ply,2_fronts,2,357.95,78.75,87.37,5.77,57.30,36.60
bookshelf/bookshelf_0014.ply,1_front,1,31.21,126.29,59.81,66.23,84.11,29.94
chair/chair_0638.ply,1_front,1,242.85,107.85,122.77,125.59,118.74,7.78
bookshelf/bookshelf_0131.ply,1_front,1,178.69,1.31,45.62,158.72,68.55,66.28
chair/chair_0563.ply,1_front,1,91.45,178.55,177.35,179.12,178.34,0.74
glass_box/glass_box_0223.ply,4_fronts,4,292.31,44.81,21.37,41.87,36.02,10.43
chair/chair_0668.ply,1_front,1,111.31,136.19,150.76,143.62,143.52,5.95
chair/chair_0660.ply,1_front,1,138.28,86.72,83.28,84.18,84.72,1.46
chair/chair_0270.ply,1_front,1,22.44,44.94,63.28,48.76,52.32,7.90
chair/chair_0356.ply,1_front,1,343.21,39.29,31.21,37.46,35.99,3.46
chair/chair_0288.ply,1_front,1,252.72,140.22,151.18,144.70,145.37,4.50
airplane/airplane_0072.ply,1_front,1,122.43,125.07,118.55,131.02,124.88,5.09
chair/chair_0108.ply,1_front,1,226.87,91.87,81.74,56.68,76.76,14.79
bookshelf/bookshelf_0260.ply,1_front,1,168.19,11.81,27.27,150.14,63.07,61.89
bathtub/bathtub_0098.ply,2_fronts,2,249.64,78.75,89.97,44.37,71.03,19.40
chair/chair_0307.ply,1_front,1,155.94,46.56,42.34,49.74,46.22,3.03
chair/chair_0404.ply,1_front,1,234.21,99.21,95.98,110.70,101.96,6.32
chair/chair_0099.ply,1_front,1,245.34,132.84,130.61,128.61,130.68,1.73
chair/chair_0182.ply,1_front,1,295.16,132.34,119.80,127.69,126.61,5.18
bookshelf/bookshelf_0021.ply,2_fronts,2,318.48,78.75,89.62,84.44,84.27,4.44
bookshelf/bookshelf_0063.ply,2_fronts,2,349.80,88.95,89.77,25.97,68.23,29.89
chair/chair_0749.ply,1_front,1,317.85,87.15,94.57,86.43,89.38,3.68
chair/chair_0794.ply,1_front,1,198.68,41.18,50.71,39.80,43.90,4.85
bathtub/bathtub_0013.ply,2_fronts,2,32.11,78.75,78.25,63.04,73.35,7.29
glass_box/glass_box_0186.ply,4_fronts,4,23.31,44.19,29.55,39.50,37.75,6.10
chair/chair_0663.ply,1_front,1,206.49,48.99,61.97,55.90,55.62,5.30
chair/chair_0142.ply,1_front,1,108.41,139.09,156.38,145.71,147.06,7.12
bench/bench_0052.ply,1_front,1,30.17,75.17,64.62,42.07,60.62,13.80
bench/bench_0084.ply,1_front,1,304.14,123.36,101.57,67.36,97.43,23.05
wardrobe/wardrobe_0084.ply,2_fronts,2,245.75,45.00,45.52,47.12,45.88,0.90
chair/chair_0319.ply,1_front,1,132.68,92.32,95.98,95.81,94.70,1.69
bench/bench_0060.ply,2_fronts,2,296.29,78.75,87.51,56.64,74.30,12.99
airplane/airplane_0196.ply,1_front,1,52.31,82.69,66.43,130.73,93.28,27.30
wardrobe/wardrobe_0054.ply,1_front,1,287.80,162.20,139.56,178.38,160.05,15.92
chair/chair_0446.ply,1_front,1,249.84,137.34,143.88,138.68,139.97,2.82
glass_box/glass_box_0229.ply,4_fronts,4,201.48,43.98,36.88,44.51,41.79,3.48
glass_box/glass_box_0102.ply,4_fronts,4,139.08,4.08,9.71,7.29,7.03,2.31
chair/chair_0874.ply,1_front,1,343.94,38.56,42.99,37.68,39.74,2.32
bookshelf/bookshelf_0180.ply,1_front,1,313.40,91.60,87.31,92.98,90.63,2.41
bathtub/bathtub_0058.ply,2_fronts,2,71.94,78.75,88.18,36.18,67.70,22.62
bookshelf/bookshelf_0282.ply,2_fronts,2,56.17,78.75,87.44,66.49,77.56,8.59
chair/chair_0140.ply,1_front,1,25.51,48.01,21.91,54.86,41.60,14.19
bookshelf/bookshelf_0084.ply,1_front,1,157.26,45.24,46.59,130.69,74.17,39.97
wardrobe/wardrobe_0092.ply,1_front,1,18.91,138.59,118.95,50.44,102.66,37.79
bookshelf/bookshelf_0022.ply,1_front,1,74.87,105.13,160.42,177.83,147.79,30.99
chair/chair_0114.ply,1_front,1,334.49,154.49,90.44,49.04,97.99,43.38
chair/chair_0984.ply,1_front,1,83.88,173.88,172.62,169.90,172.13,1.66
bathtub/bathtub_0027.ply,2_fronts,2,9.85,78.75,89.32,19.93,62.67,30.53
chair/chair_0777.ply,1_front,1,219.00,84.00,83.76,75.69,81.15,3.86
bench/bench_0064.ply,1_front,1,313.66,91.34,91.36,94.15,92.28,1.32
bookshelf/bookshelf_0186.ply,1_front,1,82.20,149.70,122.11,177.72,149.84,22.70
wardrobe/wardrobe_0041.ply,2_fronts,2,255.60,78.75,79.91,30.19,62.95,23.17
chair/chair_0791.ply,1_front,1,315.09,89.91,122.73,91.38,101.34,15.14
chair/chair_0532.ply,1_front,1,353.02,6.98,12.21,15.73,11.64,3.59
chair/chair_0646.ply,1_front,1,319.39,85.61,88.97,82.79,85.79,2.53
chair/chair_0110.ply,1_front,1,147.82,54.68,71.46,77.87,68.00,9.78
bookshelf/bookshelf_0110.ply,1_front,1,35.91,121.59,99.75,79.58,100.31,17.16
bookshelf/bookshelf_0111.ply,2_fronts,2,356.43,78.75,89.80,18.53,62.36,31.32
chair/chair_0580.ply,1_front,1,114.12,133.38,127.04,132.24,130.89,2.76
airplane/airplane_0040.ply,1_front,1,85.66,4.34,166.34,137.35,102.68,70.54
chair/chair_0589.ply,1_front,1,347.74,34.76,59.18,24.20,39.38,14.65
glass_box/glass_box_0100.ply,4_fronts,4,231.95,6.95,11.63,13.48,10.69,2.75
chair/chair_0978.ply,1_front,1,272.56,177.44,176.41,174.96,176.27,1.02
bathtub/bathtub_0055.ply,2_fronts,2,54.17,69.58,87.49,71.68,76.25,7.99
chair/chair_0477.ply,1_front,1,354.36,5.64,4.30,13.96,7.97,4.27
bathtub/bathtub_0044.ply,1_front,1,112.09,135.41,100.09,60.64,98.71,30.54
chair/chair_0054.ply,1_front,1,179.09,0.91,1.92,5.45,2.76,1.95
glass_box/glass_box_0236.ply,4_fronts,4,66.27,43.77,43.41,38.88,42.02,2.22
glass_box/glass_box_0123.ply,4_fronts,4,220.00,39.38,14.61,8.65,20.88,13.30
airplane/airplane_0068.ply,1_front,1,339.19,136.69,18.25,132.76,95.90,54.93
chair/chair_0637.ply,1_front,1,217.93,82.93,62.29,78.59,74.60,8.89
bench/bench_0117.ply,2_fronts,2,11.51,11.51,81.31,26.93,39.92,29.94
bookshelf/bookshelf_0192.ply,2_fronts,2,105.21,78.75,89.61,27.79,65.38,26.95
chair/chair_0243.ply,1_front,1,120.64,126.86,125.48,118.42,123.59,3.70
chair/chair_0331.ply,1_front,1,94.02,175.98,174.69,170.13,173.60,2.51
airplane/airplane_0130.ply,1_front,1,355.81,4.19,165.78,143.55,104.51,71.51
bench/bench_0073.ply,1_front,1,162.55,39.95,48.54,176.46,88.32,62.43
chair/chair_0058.ply,1_front,1,134.27,90.73,99.30,94.46,94.83,3.51
chair/chair_0291.ply,1_front,1,76.38,143.88,151.23,149.52,148.21,3.14
glass_box/glass_box_0155.ply,4_fronts,4,231.88,67.50,5.33,15.37,29.40,27.25
chair/chair_0385.ply,1_front,1,221.66,86.66,82.33,80.78,83.26,2.49
bench/bench_0176.ply,2_fronts,2,162.20,78.75,88.45,36.89,68.03,22.38
bathtub/bathtub_0094.ply,2_fronts,2,272.29,2.29,88.41,5.03,31.91,39.97
bench/bench_0030.ply,2_fronts,2,83.51,78.75,87.74,12.97,59.82,33.33
bookshelf/bookshelf_0001.ply,1_front,1,257.77,145.27,150.58,22.07,105.98,59.37
chair/chair_0363.ply,1_front,1,341.88,40.62,34.43,38.81,37.95,2.60
bathtub/bathtub_0114.ply,1_front,1,136.69,91.69,112.20,91.43,98.44,9.73
bench/bench_0128.ply,2_fronts,2,265.28,78.75,48.88,11.06,46.23,27.70
chair/chair_0391.ply,1_front,1,186.63,29.13,17.50,2.22,16.29,11.02
chair/chair_0841.ply,1_front,1,14.89,37.39,29.77,33.23,33.46,3.12
glass_box/glass_box_0169.ply,4_fronts,4,34.31,45.28,25.41,17.82,29.50,11.58
bookshelf/bookshelf_0016.ply,2_fronts,2,191.38,78.75,85.96,26.79,63.83,26.36
bookshelf/bookshelf_0093.ply,2_fronts,2,203.84,78.75,89.50,51.98,73.41,15.78
glass_box/glass_box_0096.ply,4_fronts,4,296.89,40.61,36.39,32.83,36.61,3.18
chair/chair_0626.ply,1_front,1,239.06,59.06,145.97,112.08,105.70,35.76
bathtub/bathtub_0025.ply,2_fronts,2,16.72,39.22,34.74,32.56,35.50,2.77
chair/chair_0937.ply,1_front,1,287.53,162.47,145.71,114.77,140.98,19.76
bathtub/bathtub_0045.ply,2_fronts,2,322.80,78.75,31.45,74.36,61.52,21.34
chair/chair_0442.ply,1_front,1,200.97,43.47,46.86,39.08,43.14,3.19
chair/chair_0831.ply,1_front,1,142.96,59.54,67.72,77.08,68.11,7.16
bookshelf/bookshelf_0010.ply,2_fronts,2,16.92,78.75,88.35,36.78,67.96,22.40
chair/chair_0656.ply,1_front,1,238.21,103.21,137.39,112.79,117.80,14.40
chair/chair_0583.ply,1_front,1,63.14,130.64,125.62,130.18,128.81,2.27
chair/chair_0942.ply,1_front,1,39.47,84.47,61.40,87.80,77.89,11.74
chair/chair_0568.ply,1_front,1,295.72,131.78,119.43,127.60,126.27,5.13
airplane/airplane_0125.ply,1_front,1,123.11,55.61,110.98,135.34,100.64,33.36
bookshelf/bookshelf_0195.ply,2_fronts,2,64.66,78.75,85.55,52.32,72.21,14.34
airplane/airplane_0069.ply,1_front,1,192.23,12.23,23.06,2.77,12.69,8.29
bookshelf/bookshelf_0221.ply,1_front,1,332.68,130.18,55.42,54.32,79.97,35.50
chair/chair_0458.ply,1_front,1,175.20,4.80,1.45,13.46,6.57,5.06
airplane/airplane_0090.ply,1_front,1,72.02,40.48,104.78,56.64,67.30,27.31
bench/bench_0158.ply,1_front,1,231.73,96.73,109.26,62.60,89.53,19.72
airplane/airplane_0225.ply,1_front,1,177.40,2.60,6.82,40.89,16.77,17.14
chair/chair_0573.ply,1_front,1,155.39,47.11,50.33,60.25,52.57,5.59
bench/bench_0091.ply,2_fronts,2,22.84,89.66,69.71,49.33,69.57,16.46
chair/chair_0511.ply,1_front,1,189.05,31.55,22.22,12.73,22.17,7.68
glass_box/glass_box_0176.ply,4_fronts,4,329.54,52.27,27.26,28.98,36.17,11.40
bathtub/bathtub_0140.ply,2_fronts,2,49.75,78.75,86.24,82.20,82.40,3.06
chair/chair_0419.ply,1_front,1,148.90,53.60,52.13,68.78,58.17,7.52
bookshelf/bookshelf_0274.ply,1_front,1,88.85,178.85,138.42,147.13,154.80,17.38
bookshelf/bookshelf_0276.ply,2_fronts,2,22.06,78.75,87.98,47.59,71.44,17.28
glass_box/glass_box_0157.ply,4_fronts,4,87.24,39.37,4.66,5.38,16.47,16.20
bathtub/bathtub_0067.ply,2_fronts,2,104.70,78.75,89.82,32.37,66.98,24.89
wardrobe/wardrobe_0064.ply,2_fronts,2,60.18,56.25,44.46,60.52,53.74,6.79
chair/chair_0630.ply,1_front,1,57.96,125.46,118.49,113.95,119.30,4.73
chair/chair_0179.ply,1_front,1,111.54,179.04,110.64,135.86,141.85,28.24
bookshelf/bookshelf_0096.ply,1_front,1,187.00,29.50,18.83,165.00,71.11,66.53
chair/chair_0456.ply,1_front,1,165.77,14.23,35.20,30.05,26.50,8.92
chair/chair_0715.ply,1_front,1,134.89,90.11,89.06,93.33,90.83,1.81
bench/bench_0159.ply,1_front,1,47.45,92.45,99.58,104.05,98.69,4.78
glass_box/glass_box_0063.ply,4_fronts,4,231.32,39.38,15.61,13.61,22.86,11.70
bookshelf/bookshelf_0272.ply,2_fronts,2,323.73,78.75,89.57,75.08,81.13,6.15
chair/chair_0396.ply,1_front,1,80.50,170.50,152.96,157.68,160.38,7.41
glass_box/glass_box_0043.ply,4_fronts,4,185.35,39.38,12.44,12.45,21.42,12.69
bookshelf/bookshelf_0091.ply,1_front,1,240.56,105.56,95.83,42.48,81.29,27.73
bookshelf/bookshelf_0164.ply,1_front,1,61.68,129.18,132.59,129.18,130.32,1.61
bathtub/bathtub_0083.ply,2_fronts,2,34.42,78.75,89.74,70.71,79.73,7.80
chair/chair_0965.ply,1_front,1,23.03,68.03,55.39,45.81,56.41,9.10
bookshelf/bookshelf_0077.ply,2_fronts,2,167.74,78.75,71.42,26.48,58.88,23.11
wardrobe/wardrobe_0107.ply,2_fronts,2,200.76,88.26,54.76,47.24,63.42,17.83
chair/chair_0734.ply,1_front,1,150.67,51.83,29.02,72.65,51.17,17.82
glass_box/glass_box_0235.ply,4_fronts,4,176.36,3.64,4.80,9.04,5.83,2.32
chair/chair_0692.ply,1_front,1,73.40,140.90,141.73,137.52,140.05,1.82
bench/bench_0109.ply,2_fronts,2,18.44,78.75,88.51,41.57,69.61,20.22
chair/chair_0205.ply,1_front,1,15.52,38.02,32.34,33.78,34.71,2.41
chair/chair_0620.ply,1_front,1,103.06,170.56,161.43,154.76,162.25,6.48
chair/chair_0636.ply,1_front,1,199.18,41.68,8.93,31.86,27.49,13.72
chair/chair_0746.ply,1_front,1,316.90,91.90,89.82,83.51,88.41,3.57
chair/chair_0556.ply,1_front,1,250.91,138.41,147.92,138.57,141.63,4.45
bench/bench_0175.ply,2_fronts,2,12.02,78.75,87.95,28.71,65.14,26.03
glass_box/glass_box_0164.ply,4_fronts,4,47.17,2.17,4.31,5.70,4.06,1.45
chair/chair_0748.ply,1_front,1,21.49,43.99,43.22,46.12,44.44,1.23
chair/chair_0957.ply,1_front,1,287.64,139.86,139.47,144.97,141.43,2.51
glass_box/glass_box_0183.ply,4_fronts,4,65.36,42.86,42.48,39.05,41.46,1.72
chair/chair_0436.ply,1_front,1,33.54,78.54,69.98,70.13,72.88,4.00
bookshelf/bookshelf_0090.ply,1_front,1,182.07,2.07,1.81,177.34,60.41,82.68
glass_box/glass_box_0029.ply,4_fronts,4,68.41,44.09,42.59,44.56,43.75,0.84
glass_box/glass_box_0185.ply,4_fronts,4,65.14,42.64,41.34,39.59,41.19,1.25
chair/chair_0898.ply,1_front,1,19.26,48.24,111.13,39.90,66.42,31.80
bookshelf/bookshelf_0145.ply,1_front,1,318.94,86.06,83.60,80.89,83.51,2.11
bench/bench_0071.ply,1_front,1,99.44,9.44,124.63,151.47,95.18,61.61
chair/chair_0851.ply,1_front,1,90.86,179.14,102.57,174.67,152.13,35.09
glass_box/glass_box_0126.ply,4_fronts,4,294.20,43.30,35.87,38.64,39.27,3.07
glass_box/glass_box_0220.ply,4_fronts,4,230.02,5.02,13.78,9.74,9.51,3.58
chair/chair_0241.ply,1_front,1,195.23,37.73,25.33,26.56,29.87,5.58
chair/chair_0673.ply,1_front,1,317.36,155.14,116.53,83.14,118.27,29.42
glass_box/glass_box_0058.ply,4_fronts,4,156.08,43.58,44.27,39.85,42.57,1.94
bench/bench_0001.ply,2_fronts,2,215.26,78.75,82.56,74.57,78.63,3.26
bookshelf/bookshelf_0247.ply,2_fronts,2,0.58,78.75,44.57,4.78,42.70,30.23
bookshelf/bookshelf_0190.ply,2_fronts,2,28.76,78.75,89.28,19.62,62.55,30.66
airplane/airplane_0176.ply,1_front,1,256.78,144.28,153.70,140.47,146.15,5.56
glass_box/glass_box_0205.ply,4_fronts,4,321.63,6.63,15.05,15.25,12.31,4.02
chair/chair_0533.ply,1_front,1,93.74,176.26,179.44,169.07,174.92,4.34
chair/chair_0711.ply,1_front,1,100.92,101.58,178.73,176.53,152.28,35.86
bathtub/bathtub_0089.ply,2_fronts,2,19.40,78.75,89.15,35.65,67.85,23.16
chair/chair_0827.ply,1_front,1,208.48,50.98,36.15,50.07,45.73,6.79
chair/chair_0374.ply,1_front,1,225.58,68.08,108.65,81.28,86.00,16.89
bookshelf/bookshelf_0105.ply,2_fronts,2,110.27,78.75,89.08,41.98,69.94,20.21
glass_box/glass_box_0046.ply,4_fronts,4,307.09,48.95,20.02,9.61,26.19,16.65
chair/chair_0230.ply,1_front,1,26.75,71.75,59.71,56.82,62.76,6.46
chair/chair_0565.ply,1_front,1,76.90,144.40,161.28,153.50,153.06,6.90
chair/chair_0871.ply,1_front,1,92.95,177.05,175.04,178.68,176.93,1.49
chair/chair_0094.ply,1_front,1,282.74,167.26,155.47,151.94,158.22,6.55
glass_box/glass_box_0264.ply,4_fronts,4,102.49,33.75,22.12,27.00,27.62,4.77
chair/chair_0602.ply,1_front,1,128.37,96.63,101.28,103.37,100.43,2.82
chair/chair_0085.ply,1_front,1,46.55,91.55,87.79,92.09,90.48,1.91
airplane/airplane_0100.ply,1_front,1,255.28,142.78,19.98,16.59,59.78,58.71
chair/chair_0863.ply,1_front,1,102.41,167.59,159.09,155.57,160.75,5.05
bookshelf/bookshelf_0052.ply,2_fronts,2,326.97,78.75,87.05,67.95,77.91,7.82
chair/chair_0344.ply,1_front,1,34.43,79.43,73.02,69.36,73.94,4.16
airplane/airplane_0230.ply,1_front,1,141.86,96.86,58.28,137.81,97.65,32.47
airplane/airplane_0084.ply,1_front,1,122.21,125.29,107.09,165.20,132.53,24.27
chair/chair_0321.ply,1_front,1,204.95,47.45,59.92,53.25,53.54,5.10
bench/bench_0047.ply,2_fronts,2,252.44,78.75,89.83,37.61,68.73,22.47
bathtub/bathtub_0088.ply,2_fronts,2,284.02,78.75,89.43,30.23,66.13,25.76
chair/chair_0650.ply,1_front,1,263.24,150.74,165.14,162.95,159.61,6.33
glass_box/glass_box_0099.ply,4_fronts,4,324.55,37.67,21.21,18.72,25.87,8.41
chair/chair_0043.ply,1_front,1,65.65,133.15,134.53,129.48,132.39,2.13
airplane/airplane_0070.ply,1_front,1,207.79,50.29,92.47,153.73,98.83,42.47
bookshelf/bookshelf_0194.ply,1_front,1,206.96,49.46,123.38,101.12,91.32,30.96
bathtub/bathtub_0125.ply,2_fronts,2,246.52,78.75,88.28,49.28,72.11,16.60
chair/chair_0889.ply,1_front,1,167.04,12.96,135.68,42.04,63.56,52.36
glass_box/glass_box_0033.ply,4_fronts,4,237.20,33.75,22.37,23.65,26.59,5.09
chair/chair_0710.ply,1_front,1,17.68,40.18,32.90,19.70,30.93,8.47
chair/chair_0527.ply,1_front,1,74.28,141.78,134.75,142.97,139.83,3.63
airplane/airplane_0213.ply,1_front,1,263.90,173.90,176.51,92.32,147.58,39.09
chair/chair_0216.ply,1_front,1,294.45,133.05,136.64,120.59,130.09,6.87
bookshelf/bookshelf_0233.ply,2_fronts,2,273.47,78.75,87.08,6.54,57.46,36.16
chair/chair_0535.ply,1_front,1,214.72,57.22,76.46,64.16,65.95,7.96
chair/chair_0838.ply,1_front,1,123.64,101.36,100.37,115.73,105.82,7.02
chair/chair_0170.ply,1_front,1,154.95,47.55,39.68,59.17,48.80,8.01
bathtub/bathtub_0068.ply,2_fronts,2,16.54,78.75,89.69,32.79,67.07,24.65
chair/chair_0661.ply,1_front,1,223.95,88.95,91.91,87.08,89.31,1.99
airplane/airplane_0187.ply,1_front,1,207.66,50.16,61.54,58.68,56.79,4.84
bookshelf/bookshelf_0020.ply,2_fronts,2,43.11,78.75,89.74,89.55,86.01,5.14
glass_box/glass_box_0243.ply,4_fronts,4,130.21,4.79,14.10,8.01,8.97,3.86
bathtub/bathtub_0034.ply,2_fronts,2,347.94,78.75,83.29,23.41,61.81,27.22
bench/bench_0023.ply,1_front,1,162.88,140.38,28.64,136.13,101.72,51.70
chair/chair_0439.ply,1_front,1,216.10,58.60,70.97,73.52,67.70,6.52
wardrobe/wardrobe_0055.ply,1_front,1,224.49,66.99,141.06,54.47,87.50,38.21
chair/chair_0267.ply,1_front,1,269.53,0.47,167.52,179.20,115.73,81.64
bench/bench_0053.ply,2_fronts,2,17.12,78.75,89.66,39.90,69.44,21.35
bench/bench_0039.ply,2_fronts,2,151.08,78.75,88.73,60.85,76.11,11.53
chair/chair_0603.ply,1_front,1,146.32,56.18,64.54,70.34,63.69,5.81
chair/chair_0571.ply,1_front,1,217.18,82.18,65.96,73.72,73.95,6.62
chair/chair_0062.ply,1_front,1,310.19,117.31,100.55,100.26,106.04,7.97
chair/chair_0842.ply,1_front,1,17.98,40.48,40.32,36.88,39.23,1.66
chair/chair_0988.ply,1_front,1,89.90,179.90,174.49,175.28,176.56,2.39
