file,K,symmetry_name,front_direction,aligned,needs_correction,rotation_needed
bottle/bottle_0231.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0232.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0233.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0234.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0235.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0236.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0237.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0238.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0239.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0240.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0241.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0242.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0243.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0244.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0245.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0246.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0247.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0248.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0249.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0250.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0251.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0252.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0253.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0254.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0255.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0256.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0257.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0258.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0259.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0260.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0261.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0262.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0263.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0264.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0265.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0266.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0267.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0268.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0269.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0270.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0271.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0272.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0273.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0274.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0275.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0276.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0277.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0278.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0279.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0280.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0281.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0282.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0283.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0284.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0285.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0286.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0287.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0288.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0289.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0290.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0291.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0292.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0293.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0294.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0295.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0296.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0297.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0298.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0299.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0300.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0301.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0302.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0303.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0304.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0305.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0306.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0307.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0308.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0309.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0310.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0311.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0312.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0313.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0314.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0315.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0316.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0317.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0318.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0319.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0320.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0321.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0322.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0323.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0324.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0325.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0326.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0327.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0328.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0329.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0330.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0331.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0332.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0333.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0334.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0335.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0336.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0337.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0338.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0339.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0340.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0341.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0342.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0343.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0344.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0345.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0346.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0347.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0348.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0349.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0350.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0351.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0352.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0353.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0354.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0355.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0356.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0357.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0358.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0359.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0360.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0361.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0362.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0363.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0364.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0365.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0366.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0367.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0368.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0369.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0370.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0371.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0372.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0373.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0374.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0375.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0376.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0377.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0378.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0379.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0380.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0381.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0382.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0383.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0384.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0385.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0386.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0387.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0388.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0389.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0390.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0391.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0392.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0393.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0394.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0395.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0396.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0397.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0398.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0399.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0400.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0401.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0402.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0403.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0404.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0405.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0406.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0407.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0408.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0409.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0410.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0411.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0412.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0413.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0414.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0415.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0416.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0417.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0418.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0419.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0420.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0421.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0422.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0423.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0424.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0425.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0426.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0427.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0428.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0429.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0430.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0431.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0432.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0433.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0434.ply,-1,旋转对称,N/A,YES,NO,未知方向
bottle/bottle_0435.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0001.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0002.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0003.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0004.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0005.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0006.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0007.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0008.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0009.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0010.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0011.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0012.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0013.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0014.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0015.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0016.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0017.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0018.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0019.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0020.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0021.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0022.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0023.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0024.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0025.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0026.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0027.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0028.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0029.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0030.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0031.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0032.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0033.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0034.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0035.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0036.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0037.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0038.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0039.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0040.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0041.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0042.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0043.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0044.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0045.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0046.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0047.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0048.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0049.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0050.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0051.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0052.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0053.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0054.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0055.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0056.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0057.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0058.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0059.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0060.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0061.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0062.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0063.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0064.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0065.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0066.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0067.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0068.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0069.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0070.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0071.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0072.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0073.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0074.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0075.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0076.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0077.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0078.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0079.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0080.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0081.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0082.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0083.ply,-1,旋转对称,N/A,YES,NO,未知方向
bowl/bowl_0084.ply,-1,旋转对称,N/A,YES,NO,未知方向
chair/chair_0001.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0002.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0003.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0004.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0005.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0006.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0007.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0008.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0009.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0193.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0194.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0195.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0196.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0197.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0198.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0199.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0200.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0201.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0202.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0203.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0204.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0205.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0206.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0208.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0209.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0210.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0211.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0212.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0213.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0214.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0215.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0216.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0217.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0218.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0219.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0220.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0221.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0222.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0223.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0224.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0225.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0226.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0227.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0228.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0229.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0230.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0231.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0232.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0233.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0234.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0235.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
chair/chair_0236.ply,1,1个正面,-Z,YES,NO,无需旋转（已对齐）
cone/cone_0001.ply,-1,旋转对称,N/A,YES,NO,未知方向
cone/cone_0002.ply,-1,旋转对称,N/A,YES,NO,未知方向
cone/cone_0003.ply,-1,旋转对称,N/A,YES,NO,未知方向
cone/cone_0004.ply,-1,旋转对称,N/A,YES,NO,未知方向
cone/cone_0005.ply,-1,旋转对称,N/A,YES,NO,未知方向
cone/cone_0006.ply,-1,旋转对称,N/A,YES,NO,未知方向
cone/cone_0007.ply,-1,旋转对称,N/A,YES,NO,未知方向
cone/cone_0008.ply,-1,旋转对称,N/A,YES,NO,未知方向
cone/cone_0009.ply,-1,旋转对称,N/A,YES,NO,未知方向
cone/cone_0010.ply,-1,旋转对称,N/A,YES,NO,未知方向
cone/cone_0011.ply,-1,旋转对称,N/A,YES,NO,未知方向
cone/cone_0012.ply,-1,旋转对称,N/A,YES,NO,未知方向
cone/cone_0013.ply,-1,旋转对称,N/A,YES,NO,未知方向
cone/cone_0014.ply,-1,旋转对称,N/A,YES,NO,未知方向
cone/cone_0015.ply,-1,旋转对称,N/A,YES,NO,未知方向
cone/cone_0016.ply,-1,旋转对称,N/A,YES,NO,未知方向
cone/cone_0017.ply,-1,旋转对称,N/A,YES,NO,未知方向
cone/cone_0018.ply,-1,旋转对称,N/A,YES,NO,未知方向
cone/cone_0019.ply,-1,旋转对称,N/A,YES,NO,未知方向
cone/cone_0020.ply,-1,旋转对称,N/A,YES,NO,未知方向
cone/cone_0021.ply,-1,旋转对称,N/A,YES,NO,未知方向
cone/cone_0022.ply,-1,旋转对称,N/A,YES,NO,未知方向
cone/cone_0023.ply,-1,旋转对称,N/A,YES,NO,未知方向
